Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-23,1378.239990234375,1383.0799560546875,1372.050048828125,1380.97998046875,3213570000,0,0
2017-05-24,1381.1600341796875,1386.0699462890625,1376.550048828125,1382.510009765625,3389900000,0,0
2017-05-25,1384.81005859375,1391.4200439453125,1380.3299560546875,1383.3900146484375,3535390000,0,0
2017-05-26,1383.1400146484375,1383.6800537109375,1376.1500244140625,1382.239990234375,2805040000,0,0
2017-05-30,1381.1700439453125,1381.1700439453125,1370.9599609375,1371.18994140625,3203160000,0,0
2017-05-31,1372.199951171875,1374.4300537109375,1354.8499755859375,1370.2099609375,4516110000,0,0
2017-06-01,1370.3299560546875,1396.199951171875,1370.3299560546875,1396.06005859375,3857140000,0,0
2017-06-02,1396.0799560546875,1414.9599609375,1396.0400390625,1405.3900146484375,3461680000,0,0
2017-06-05,1405.1400146484375,1405.1400146484375,1396.43994140625,1396.449951171875,2912600000,0,0
2017-06-06,1395.050048828125,1401.7900390625,1386.699951171875,1394.9000244140625,3357840000,0,0
2017-06-07,1395.530029296875,1400.4100341796875,1392.199951171875,1396.6700439453125,3572300000,0,0
2017-06-08,1396.780029296875,1419.3199462890625,1394.68994140625,1415.6099853515625,3728860000,0,0
2017-06-09,1416.1500244140625,1433.7900390625,1413.6099853515625,1421.7099609375,4027340000,0,0
2017-06-12,1421.0999755859375,1426.0999755859375,1415.5899658203125,1419.2099609375,4027750000,0,0
2017-06-13,1420.06005859375,1427.550048828125,1420.06005859375,1425.989990234375,3275500000,0,0
2017-06-14,1426.030029296875,1426.1300048828125,1411.4000244140625,1417.5699462890625,3555590000,0,0
2017-06-15,1415.469970703125,1415.469970703125,1402.52001953125,1410.0799560546875,3353050000,0,0
2017-06-16,1407.219970703125,1407.219970703125,1399.260009765625,1406.72998046875,5284720000,0,0
2017-06-19,1407.0699462890625,1420.18994140625,1407.0699462890625,1418.0799560546875,3264700000,0,0
2017-06-20,1417.760009765625,1417.760009765625,1402.7900390625,1402.969970703125,3416510000,0,0
2017-06-21,1403.3299560546875,1411.8800048828125,1398.4599609375,1399.25,3594820000,0,0
2017-06-22,1399.3699951171875,1408.3399658203125,1396.8699951171875,1404.5400390625,3468210000,0,0
2017-06-23,1404.780029296875,1415.77001953125,1402.77001953125,1414.780029296875,5278330000,0,0
2017-06-26,1415.1199951171875,1420.77001953125,1409.1500244140625,1416.6400146484375,3238970000,0,0
2017-06-27,1416.3499755859375,1420.6099853515625,1403.3800048828125,1403.52001953125,3563910000,0,0
2017-06-28,1404.4599609375,1426.3299560546875,1404.4599609375,1425.27001953125,3500800000,0,0
2017-06-29,1425.489990234375,1428.030029296875,1403.02001953125,1416.199951171875,3900280000,0,0
2017-06-30,1416.72998046875,1420.989990234375,1413.2900390625,1415.3599853515625,3361590000,0,0
2017-07-03,1416.469970703125,1429.3699951171875,1416.469970703125,1426.6800537109375,1902190000,0,0
2017-07-05,1426.530029296875,1426.530029296875,1412.6199951171875,1420.1500244140625,3367220000,0,0
2017-07-06,1418.8599853515625,1418.8599853515625,1398.8299560546875,1400.81005859375,3364520000,0,0
2017-07-07,1401.3499755859375,1416.6800537109375,1401.3499755859375,1415.8399658203125,2901330000,0,0
2017-07-10,1415.280029296875,1418.050048828125,1405.75,1408.469970703125,2999130000,0,0
2017-07-11,1408.6099853515625,1413.469970703125,1402.6300048828125,1413.050048828125,3106750000,0,0
2017-07-12,1414.3399658203125,1431.3399658203125,1414.3399658203125,1424.3199462890625,3171620000,0,0
2017-07-13,1424.530029296875,1425.739990234375,1416.27001953125,1425.6600341796875,3067670000,0,0
2017-07-14,1425.469970703125,1432.969970703125,1424.0999755859375,1428.8199462890625,2736640000,0,0
2017-07-17,1428.780029296875,1434.449951171875,1425.969970703125,1431.5999755859375,2793170000,0,0
2017-07-18,1431.1099853515625,1431.1099853515625,1422.489990234375,1427.6099853515625,2962130000,0,0
2017-07-19,1428.280029296875,1441.77001953125,1428.280029296875,1441.77001953125,3059760000,0,0
2017-07-20,1442.1600341796875,1445.06005859375,1438.9599609375,1442.3499755859375,3182780000,0,0
2017-07-21,1443.3699951171875,1452.050048828125,1433.8299560546875,1435.8399658203125,3059570000,0,0
2017-07-24,1435.8199462890625,1438.5999755859375,1431.3399658203125,1438.050048828125,3010240000,0,0
2017-07-25,1438.8599853515625,1452.0899658203125,1438.8599853515625,1450.3900146484375,4008060000,0,0
2017-07-26,1450.5799560546875,1452.02001953125,1441.25,1442.280029296875,3557020000,0,0
2017-07-27,1442.260009765625,1446.6300048828125,1427.68994140625,1433.6199951171875,3995520000,0,0
2017-07-28,1432.5899658203125,1432.5899658203125,1425.800048828125,1429.260009765625,3294770000,0,0
2017-07-31,1429.4599609375,1432.4599609375,1420.6600341796875,1425.1400146484375,3469210000,0,0
2017-08-01,1426.030029296875,1430.6600341796875,1420.8199462890625,1428.3299560546875,3460860000,0,0
2017-08-02,1428.030029296875,1428.030029296875,1408.52001953125,1412.9000244140625,3478580000,0,0
2017-08-03,1413.0899658203125,1414.719970703125,1402.3900146484375,1405.22998046875,3645020000,0,0
2017-08-04,1405.1400146484375,1413.0400390625,1405.1400146484375,1412.3199462890625,3235140000,0,0
2017-08-07,1412.4000244140625,1417.4200439453125,1408.6199951171875,1414.1700439453125,2931780000,0,0
2017-08-08,1413.9300537109375,1426.2900390625,1407.5699462890625,1410.1500244140625,3344640000,0,0
2017-08-09,1409.780029296875,1409.780029296875,1393.239990234375,1396.949951171875,3308060000,0,0
2017-08-10,1396.5999755859375,1396.5999755859375,1372.5400390625,1372.5400390625,3621070000,0,0
2017-08-11,1372.260009765625,1376.3699951171875,1368.3299560546875,1374.22998046875,3159930000,0,0
2017-08-14,1375.1300048828125,1394.530029296875,1375.1300048828125,1394.31005859375,2822550000,0,0
2017-08-15,1394.699951171875,1395.8800048828125,1382.949951171875,1383.239990234375,2913100000,0,0
2017-08-16,1384.1800537109375,1391.6800537109375,1381.9000244140625,1383.530029296875,2953650000,0,0
2017-08-17,1383.0699462890625,1384.739990234375,1358.800048828125,1358.93994140625,3142620000,0,0
2017-08-18,1357.010009765625,1362.3399658203125,1349.3499755859375,1357.7900390625,3415680000,0,0
2017-08-21,1357.739990234375,1358.0899658203125,1351.199951171875,1356.9000244140625,2788150000,0,0
2017-08-22,1357.8900146484375,1372.3299560546875,1357.8900146484375,1371.5400390625,2777490000,0,0
2017-08-23,1370.6800537109375,1373.280029296875,1363.1700439453125,1369.739990234375,2785290000,0,0
2017-08-24,1370.1600341796875,1377.050048828125,1370.1600341796875,1373.8800048828125,2846590000,0,0
2017-08-25,1374.3800048828125,1380.5999755859375,1373.530029296875,1377.449951171875,2588780000,0,0
2017-08-28,1377.760009765625,1382.530029296875,1377.06005859375,1382.22998046875,2677700000,0,0
2017-08-29,1381.31005859375,1385.18994140625,1371.800048828125,1383.6800537109375,2737580000,0,0
2017-08-30,1383.2099609375,1392.77001953125,1381.199951171875,1391.3199462890625,2633660000,0,0
2017-08-31,1392.0400390625,1406.43994140625,1392.0400390625,1405.280029296875,3348110000,0,0
2017-09-01,1405.8199462890625,1413.8699951171875,1405.8199462890625,1413.5699462890625,2710730000,0,0
2017-09-05,1413.300048828125,1414.550048828125,1394.510009765625,1399.6600341796875,3490260000,0,0
2017-09-06,1400.010009765625,1406.02001953125,1399.27001953125,1402.199951171875,3374410000,0,0
2017-09-07,1402.4599609375,1404.31005859375,1393.8800048828125,1398.6700439453125,3353930000,0,0
2017-09-08,1398.18994140625,1403.530029296875,1394.4300537109375,1399.4300537109375,3302490000,0,0
2017-09-11,1400.56005859375,1415.75,1400.56005859375,1414.8299560546875,3291760000,0,0
2017-09-12,1415.3399658203125,1423.9300537109375,1415.1800537109375,1423.4599609375,3230920000,0,0
2017-09-13,1423.300048828125,1428.739990234375,1421.8800048828125,1426.8900146484375,3368050000,0,0
2017-09-14,1426.5699462890625,1427.9200439453125,1421.6300048828125,1425.02001953125,3414460000,0,0
2017-09-15,1425.3499755859375,1431.989990234375,1422.25,1431.7099609375,4853170000,0,0
2017-09-18,1431.75,1444.27001953125,1431.75,1441.0799560546875,3194300000,0,0
2017-09-19,1441.18994140625,1442.5799560546875,1438.2900390625,1440.4000244140625,3249100000,0,0
2017-09-20,1440.47998046875,1446.47998046875,1440.0,1445.4200439453125,3530010000,0,0
2017-09-21,1445.199951171875,1448.8399658203125,1441.68994140625,1444.1800537109375,2930860000,0,0
2017-09-22,1443.469970703125,1451.510009765625,1441.8599853515625,1450.780029296875,2865960000,0,0
2017-09-25,1450.6300048828125,1455.219970703125,1445.02001953125,1451.9599609375,3297890000,0,0
2017-09-26,1452.25,1460.949951171875,1452.25,1456.8599853515625,3043110000,0,0
2017-09-27,1457.27001953125,1487.949951171875,1457.27001953125,1484.81005859375,3456030000,0,0
2017-09-28,1484.800048828125,1489.3499755859375,1478.199951171875,1488.7900390625,3168620000,0,0
2017-09-29,1488.800048828125,1493.56005859375,1488.800048828125,1490.8599853515625,3211920000,0,0
2017-10-02,1491.050048828125,1509.47998046875,1491.050048828125,1509.469970703125,3199730000,0,0
2017-10-03,1509.93994140625,1512.260009765625,1503.52001953125,1511.969970703125,3068850000,0,0
2017-10-04,1512.0,1514.77001953125,1505.0699462890625,1507.760009765625,3017120000,0,0
2017-10-05,1508.3399658203125,1514.93994140625,1508.3399658203125,1512.0899658203125,3045120000,0,0
2017-10-06,1511.4100341796875,1511.4100341796875,1506.4100341796875,1510.219970703125,2884570000,0,0
2017-10-09,1510.4100341796875,1513.300048828125,1501.77001953125,1503.56005859375,2483970000,0,0
2017-10-10,1504.1099853515625,1511.3299560546875,1503.9200439453125,1508.010009765625,2960500000,0,0
2017-10-11,1507.9100341796875,1510.6199951171875,1505.1400146484375,1506.9200439453125,2976090000,0,0
2017-10-12,1506.4599609375,1508.4300537109375,1501.1400146484375,1505.1600341796875,3151510000,0,0
2017-10-13,1505.4599609375,1508.219970703125,1502.22998046875,1502.6600341796875,3149440000,0,0
2017-10-16,1502.969970703125,1511.2900390625,1499.6400146484375,1502.6800537109375,2916020000,0,0
2017-10-17,1502.530029296875,1505.800048828125,1495.9000244140625,1497.5,2889390000,0,0
2017-10-18,1497.97998046875,1507.8399658203125,1497.97998046875,1505.1400146484375,2998090000,0,0
2017-10-19,1502.969970703125,1505.1400146484375,1491.3800048828125,1502.0400390625,2990710000,0,0
2017-10-20,1504.719970703125,1512.75,1504.719970703125,1509.25,3384650000,0,0
2017-10-23,1509.6700439453125,1511.47998046875,1497.3399658203125,1497.489990234375,3211710000,0,0
2017-10-24,1498.18994140625,1505.5699462890625,1498.18994140625,1500.4200439453125,3427330000,0,0
2017-10-25,1500.25,1500.4200439453125,1482.530029296875,1493.47998046875,3874510000,0,0
2017-10-26,1494.1099853515625,1501.3599853515625,1494.1099853515625,1497.4599609375,3869050000,0,0
2017-10-27,1497.5400390625,1508.3199462890625,1493.489990234375,1508.3199462890625,3887110000,0,0
2017-10-30,1507.47998046875,1507.47998046875,1484.8199462890625,1490.9000244140625,3658870000,0,0
2017-10-31,1491.43994140625,1506.780029296875,1491.43994140625,1502.530029296875,3827230000,0,0
2017-11-01,1504.5400390625,1512.4000244140625,1485.1300048828125,1492.780029296875,3813180000,0,0
2017-11-02,1492.9000244140625,1499.93994140625,1487.72998046875,1496.550048828125,4048270000,0,0
2017-11-03,1496.3199462890625,1497.1400146484375,1490.6600341796875,1494.9100341796875,3567710000,0,0
2017-11-06,1495.030029296875,1501.489990234375,1494.739990234375,1497.9599609375,3539080000,0,0
2017-11-07,1497.97998046875,1498.0,1476.719970703125,1479.0899658203125,3809650000,0,0
2017-11-08,1477.949951171875,1482.8599853515625,1469.3399658203125,1481.72998046875,3899360000,0,0
2017-11-09,1481.2900390625,1481.6199951171875,1463.489990234375,1475.02001953125,3831610000,0,0
2017-11-10,1474.9200439453125,1479.1099853515625,1473.1400146484375,1475.27001953125,3486910000,0,0
2017-11-13,1474.43994140625,1476.6800537109375,1466.0899658203125,1475.0699462890625,3402930000,0,0
2017-11-14,1474.27001953125,1474.27001953125,1465.3800048828125,1471.260009765625,3641760000,0,0
2017-11-15,1470.9000244140625,1470.9000244140625,1454.1700439453125,1464.0899658203125,3558890000,0,0
2017-11-16,1464.969970703125,1490.969970703125,1464.969970703125,1486.8800048828125,3312710000,0,0
2017-11-17,1485.699951171875,1496.8599853515625,1481.0899658203125,1492.8199462890625,3300160000,0,0
2017-11-20,1492.9300537109375,1503.4000244140625,1492.9300537109375,1503.4000244140625,3003540000,0,0
2017-11-21,1503.449951171875,1519.530029296875,1503.449951171875,1518.8900146484375,3332720000,0,0
2017-11-22,1518.97998046875,1524.1800537109375,1516.760009765625,1516.760009765625,2762950000,0,0
2017-11-24,1517.4100341796875,1521.3800048828125,1516.52001953125,1519.1600341796875,1349780000,0,0
2017-11-27,1519.1700439453125,1522.030029296875,1513.18994140625,1513.31005859375,3006860000,0,0
2017-11-28,1514.1500244140625,1536.6300048828125,1514.1500244140625,1536.4300537109375,3488420000,0,0
2017-11-29,1536.8199462890625,1547.27001953125,1536.8199462890625,1542.300048828125,4078280000,0,0
2017-11-30,1542.6199951171875,1551.68994140625,1541.2099609375,1544.1400146484375,4938490000,0,0
2017-12-01,1544.0999755859375,1544.9200439453125,1498.780029296875,1537.02001953125,3942320000,0,0
2017-12-04,1539.27001953125,1559.6099853515625,1531.72998046875,1532.4100341796875,4023150000,0,0
2017-12-05,1532.719970703125,1534.010009765625,1516.75,1516.760009765625,3539040000,0,0
2017-12-06,1516.3599853515625,1516.5400390625,1508.1300048828125,1508.8800048828125,3229000000,0,0
2017-12-07,1508.9300537109375,1524.0,1508.1500244140625,1520.469970703125,3292400000,0,0
2017-12-08,1521.780029296875,1529.0,1520.8800048828125,1521.719970703125,3106150000,0,0
2017-12-11,1522.0999755859375,1527.469970703125,1518.300048828125,1519.8399658203125,3091950000,0,0
2017-12-12,1520.06005859375,1525.1099853515625,1515.949951171875,1516.1199951171875,3555680000,0,0
2017-12-13,1516.18994140625,1532.3800048828125,1516.0799560546875,1524.449951171875,3542370000,0,0
2017-12-14,1524.5400390625,1527.0,1504.8900146484375,1506.949951171875,3430030000,0,0
2017-12-15,1507.6800537109375,1538.06005859375,1507.6800537109375,1530.4200439453125,5723920000,0,0
2017-12-18,1530.81005859375,1552.3199462890625,1530.81005859375,1548.9200439453125,3724660000,0,0
2017-12-19,1549.3199462890625,1552.2099609375,1535.9100341796875,1536.75,3368590000,0,0
2017-12-20,1538.739990234375,1544.3499755859375,1536.22998046875,1540.0799560546875,3241030000,0,0
2017-12-21,1540.4599609375,1551.2099609375,1540.4599609375,1547.1099853515625,3273390000,0,0
2017-12-22,1547.239990234375,1548.25,1541.699951171875,1542.9300537109375,2399830000,0,0
2017-12-26,1542.739990234375,1546.5899658203125,1541.2099609375,1544.22998046875,1968780000,0,0
2017-12-27,1544.3900146484375,1550.6199951171875,1541.949951171875,1543.93994140625,2202080000,0,0
2017-12-28,1544.050048828125,1549.0400390625,1542.52001953125,1548.9300537109375,2153330000,0,0
2017-12-29,1549.06005859375,1551.93994140625,1535.510009765625,1535.510009765625,2443490000,0,0
2018-01-02,1536.1199951171875,1550.300048828125,1536.1199951171875,1550.010009765625,3357250000,0,0
2018-01-03,1550.280029296875,1555.0799560546875,1547.5899658203125,1552.5799560546875,3538660000,0,0
2018-01-04,1552.97998046875,1560.8399658203125,1552.3699951171875,1555.719970703125,3695260000,0,0
2018-01-05,1555.8699951171875,1560.0699462890625,1552.1300048828125,1560.010009765625,3236620000,0,0
2018-01-08,1559.800048828125,1562.989990234375,1548.22998046875,1561.81005859375,3242650000,0,0
2018-01-09,1562.219970703125,1565.5799560546875,1558.8599853515625,1560.0999755859375,3453480000,0,0
2018-01-10,1559.010009765625,1561.9100341796875,1551.52001953125,1559.800048828125,3576350000,0,0
2018-01-11,1560.219970703125,1586.7900390625,1560.219970703125,1586.7900390625,3641320000,0,0
2018-01-12,1587.1199951171875,1598.1800537109375,1587.1199951171875,1591.969970703125,3573970000,0,0
2018-01-16,1592.9100341796875,1604.02001953125,1570.75,1572.969970703125,4325970000,0,0
2018-01-17,1573.72998046875,1589.1300048828125,1573.72998046875,1586.6600341796875,3778050000,0,0
2018-01-18,1586.31005859375,1586.31005859375,1576.4100341796875,1576.72998046875,3681470000,0,0
2018-01-19,1576.5,1597.6300048828125,1575.3199462890625,1597.6300048828125,3609430000,0,0
2018-01-22,1598.1400146484375,1605.1700439453125,1595.550048828125,1605.1700439453125,3471780000,0,0
2018-01-23,1604.93994140625,1612.550048828125,1599.2099609375,1610.7099609375,3519650000,0,0
2018-01-24,1611.68994140625,1615.52001953125,1595.93994140625,1601.77001953125,3994070000,0,0
2018-01-25,1601.5899658203125,1607.7900390625,1594.4200439453125,1601.6700439453125,3835150000,0,0
2018-01-26,1602.969970703125,1608.06005859375,1599.5,1608.06005859375,3443230000,0,0
2018-01-29,1607.81005859375,1607.949951171875,1597.8800048828125,1598.1099853515625,3573830000,0,0
2018-01-30,1595.6400146484375,1595.6400146484375,1579.489990234375,1582.8199462890625,3990650000,0,0
2018-01-31,1584.7099609375,1594.27001953125,1571.260009765625,1574.97998046875,4261280000,0,0
2018-02-01,1574.72998046875,1582.280029296875,1568.8499755859375,1579.8699951171875,3938450000,0,0
2018-02-02,1577.030029296875,1577.030029296875,1547.06005859375,1547.27001953125,4301130000,0,0
2018-02-05,1544.93994140625,1547.030029296875,1491.06005859375,1491.0899658203125,5283460000,0,0
2018-02-06,1486.8499755859375,1512.97998046875,1461.449951171875,1507.1700439453125,5891660000,0,0
2018-02-07,1506.6600341796875,1517.0,1503.3199462890625,1507.969970703125,4626570000,0,0
2018-02-08,1508.449951171875,1511.2099609375,1463.739990234375,1463.7900390625,5305440000,0,0
2018-02-09,1467.719970703125,1487.5799560546875,1436.4300537109375,1477.8399658203125,5680070000,0,0
2018-02-12,1479.1099853515625,1498.1099853515625,1466.8800048828125,1490.97998046875,4055790000,0,0
2018-02-13,1489.6600341796875,1497.02001953125,1481.93994140625,1494.949951171875,3472870000,0,0
2018-02-14,1492.760009765625,1523.8900146484375,1483.2900390625,1522.0999755859375,4003740000,0,0
2018-02-15,1524.1800537109375,1537.77001953125,1516.8800048828125,1537.199951171875,3684910000,0,0
2018-02-16,1536.3199462890625,1551.510009765625,1532.219970703125,1543.550048828125,3637460000,0,0
2018-02-20,1542.3800048828125,1546.4300537109375,1527.56005859375,1529.989990234375,3627610000,0,0
2018-02-21,1530.47998046875,1555.280029296875,1530.47998046875,1531.8399658203125,3779400000,0,0
2018-02-22,1532.7900390625,1548.2900390625,1529.199951171875,1529.989990234375,3701270000,0,0
2018-02-23,1531.3499755859375,1549.18994140625,1531.3499755859375,1549.18994140625,3189190000,0,0
2018-02-26,1550.0899658203125,1560.739990234375,1544.989990234375,1559.3299560546875,3424650000,0,0
2018-02-27,1559.27001953125,1564.6300048828125,1536.469970703125,1536.469970703125,3745080000,0,0
2018-02-28,1536.800048828125,1543.75,1512.449951171875,1512.449951171875,4230660000,0,0
2018-03-01,1512.0699462890625,1522.469970703125,1494.2900390625,1507.3900146484375,4503970000,0,0
2018-03-02,1506.81005859375,1535.199951171875,1494.0,1533.1700439453125,3882450000,0,0
2018-03-05,1531.989990234375,1550.760009765625,1525.0799560546875,1546.050048828125,3710810000,0,0
2018-03-06,1546.719970703125,1562.199951171875,1538.6300048828125,1562.199951171875,3370690000,0,0
2018-03-07,1560.969970703125,1576.72998046875,1550.469970703125,1574.530029296875,3393270000,0,0
2018-03-08,1575.6500244140625,1580.489990234375,1564.5899658203125,1571.969970703125,3212320000,0,0
2018-03-09,1573.18994140625,1597.300048828125,1573.18994140625,1597.1400146484375,3364100000,0,0
2018-03-12,1597.2900390625,1603.7900390625,1594.1099853515625,1601.06005859375,3185020000,0,0
2018-03-13,1601.6500244140625,1609.050048828125,1590.1099853515625,1592.050048828125,3301650000,0,0
2018-03-14,1592.4599609375,1598.3299560546875,1582.6400146484375,1584.31005859375,3391360000,0,0
2018-03-15,1584.4000244140625,1588.02001953125,1572.1600341796875,1576.6199951171875,3500330000,0,0
2018-03-16,1576.5799560546875,1588.9200439453125,1575.4100341796875,1586.050048828125,5372340000,0,0
2018-03-19,1585.8299560546875,1585.8299560546875,1553.9000244140625,1570.56005859375,3282130000,0,0
2018-03-20,1570.8499755859375,1575.780029296875,1566.75,1570.4100341796875,3261030000,0,0
2018-03-21,1570.4000244140625,1587.739990234375,1570.4000244140625,1579.300048828125,3415510000,0,0
2018-03-22,1576.5899658203125,1576.5899658203125,1543.8699951171875,1543.8699951171875,3739800000,0,0
2018-03-23,1544.31005859375,1548.72998046875,1510.0799560546875,1510.0799560546875,3815080000,0,0
2018-03-26,1513.5400390625,1543.81005859375,1513.5400390625,1543.719970703125,3511100000,0,0
2018-03-27,1544.449951171875,1547.7099609375,1508.93994140625,1513.5699462890625,3706350000,0,0
2018-03-28,1513.800048828125,1521.3499755859375,1505.6400146484375,1513.030029296875,3864500000,0,0
2018-03-29,1513.31005859375,1540.02001953125,1513.31005859375,1529.4300537109375,3565990000,0,0
2018-04-02,1529.1400146484375,1529.1400146484375,1482.9000244140625,1492.530029296875,3588520000,0,0
2018-04-03,1493.8699951171875,1514.56005859375,1493.8699951171875,1512.1500244140625,3392810000,0,0
2018-04-04,1508.5999755859375,1534.5699462890625,1491.68994140625,1531.6600341796875,3350340000,0,0
2018-04-05,1532.949951171875,1545.280029296875,1532.949951171875,1542.9300537109375,3175970000,0,0
2018-04-06,1540.010009765625,1541.0699462890625,1502.6300048828125,1513.300048828125,3299700000,0,0
2018-04-09,1513.9000244140625,1533.93994140625,1513.9000244140625,1514.4599609375,3062960000,0,0
2018-04-10,1517.050048828125,1548.0799560546875,1517.050048828125,1543.4300537109375,3543930000,0,0
2018-04-11,1542.4599609375,1551.3699951171875,1535.760009765625,1546.800048828125,3020760000,0,0
2018-04-12,1548.030029296875,1562.4599609375,1548.030029296875,1557.3299560546875,3021320000,0,0
2018-04-13,1558.1099853515625,1563.75,1545.06005859375,1549.510009765625,2960910000,0,0
2018-04-16,1550.56005859375,1566.4000244140625,1550.510009765625,1563.030029296875,3019700000,0,0
2018-04-17,1564.8699951171875,1582.989990234375,1564.8699951171875,1579.800048828125,3234360000,0,0
2018-04-18,1580.1800537109375,1592.0400390625,1580.1800537109375,1583.56005859375,3383410000,0,0
2018-04-19,1582.8199462890625,1582.949951171875,1569.1600341796875,1573.8199462890625,3349370000,0,0
2018-04-20,1573.530029296875,1574.239990234375,1561.719970703125,1564.1199951171875,3388590000,0,0
2018-04-23,1564.4200439453125,1571.469970703125,1556.27001953125,1562.1199951171875,3017480000,0,0
2018-04-24,1562.3900146484375,1574.47998046875,1542.300048828125,1553.280029296875,3706740000,0,0
2018-04-25,1553.0,1556.0899658203125,1539.949951171875,1550.469970703125,3499440000,0,0
2018-04-26,1550.9200439453125,1562.5,1550.31005859375,1557.8900146484375,3665720000,0,0
2018-04-27,1557.949951171875,1562.97998046875,1549.47998046875,1556.239990234375,3219030000,0,0
2018-04-30,1556.6700439453125,1563.6500244140625,1541.8800048828125,1541.8800048828125,3734530000,0,0
2018-05-01,1541.77001953125,1550.8599853515625,1527.7099609375,1550.3299560546875,3559850000,0,0
2018-05-02,1550.449951171875,1565.3699951171875,1548.9200439453125,1554.9100341796875,4010770000,0,0
2018-05-03,1554.3399658203125,1554.3399658203125,1532.31005859375,1546.56005859375,3851470000,0,0
2018-05-04,1545.8299560546875,1572.77001953125,1540.3699951171875,1565.5999755859375,3327220000,0,0
2018-05-07,1565.719970703125,1586.4100341796875,1565.719970703125,1578.949951171875,3237960000,0,0
2018-05-08,1578.6700439453125,1586.5899658203125,1576.8900146484375,1586.3900146484375,3717570000,0,0
2018-05-09,1586.739990234375,1598.760009765625,1584.1700439453125,1596.050048828125,3909500000,0,0
2018-05-10,1596.5400390625,1609.449951171875,1596.5400390625,1603.7099609375,3333050000,0,0
2018-05-11,1603.8699951171875,1609.3599853515625,1599.9100341796875,1606.7900390625,2862700000,0,0
2018-05-14,1607.3900146484375,1614.239990234375,1599.72998046875,1600.3399658203125,2972660000,0,0
2018-05-15,1599.5999755859375,1603.1600341796875,1592.0999755859375,1600.3399658203125,3290680000,0,0
2018-05-16,1601.030029296875,1620.6400146484375,1601.030029296875,1616.3699951171875,3202670000,0,0
2018-05-17,1616.219970703125,1627.3199462890625,1615.4599609375,1625.2900390625,3475400000,0,0
2018-05-18,1626.06005859375,1630.3299560546875,1624.22998046875,1626.6300048828125,3368690000,0,0
2018-05-21,1627.77001953125,1639.0400390625,1627.77001953125,1637.43994140625,3009890000,0,0
2018-05-22,1637.6500244140625,1639.8900146484375,1625.239990234375,1625.239990234375,3366310000,0,0
2018-05-23,1624.9200439453125,1629.4000244140625,1618.56005859375,1627.6099853515625,3326290000,0,0
2018-05-24,1627.219970703125,1630.31005859375,1616.5899658203125,1628.219970703125,3256030000,0,0
2018-05-25,1627.9300537109375,1628.72998046875,1623.3299560546875,1626.9300537109375,2995260000,0,0
2018-05-29,1625.5699462890625,1628.47998046875,1611.3199462890625,1623.6500244140625,3736890000,0,0
2018-05-30,1624.030029296875,1651.1099853515625,1624.030029296875,1647.989990234375,3561050000,0,0
2018-05-31,1647.969970703125,1649.72998046875,1632.25,1633.6099853515625,4235370000,0,0
2018-06-01,1635.4000244140625,1650.5,1635.4000244140625,1647.97998046875,3684130000,0,0
2018-06-04,1649.199951171875,1655.7099609375,1641.219970703125,1653.3699951171875,3376510000,0,0
2018-06-05,1653.68994140625,1664.68994140625,1652.760009765625,1664.6300048828125,3517790000,0,0
2018-06-06,1665.199951171875,1676.1800537109375,1664.449951171875,1675.949951171875,3651640000,0,0
2018-06-07,1676.52001953125,1679.989990234375,1660.8900146484375,1667.77001953125,3711330000,0,0
2018-06-08,1667.6099853515625,1674.0699462890625,1665.72998046875,1672.489990234375,3123210000,0,0
2018-06-11,1672.5,1677.6800537109375,1671.260009765625,1674.6800537109375,3232330000,0,0
2018-06-12,1674.93994140625,1686.3699951171875,1674.93994140625,1682.300048828125,3401010000,0,0
2018-06-13,1682.719970703125,1684.8399658203125,1673.9200439453125,1676.5400390625,3779230000,0,0
2018-06-14,1677.030029296875,1684.72998046875,1674.530029296875,1684.719970703125,3526890000,0,0
2018-06-15,1684.239990234375,1684.6300048828125,1672.989990234375,1683.9100341796875,5428790000,0,0
2018-06-18,1683.510009765625,1692.4599609375,1674.4100341796875,1692.4599609375,3287150000,0,0
2018-06-19,1692.010009765625,1694.0,1672.6600341796875,1693.449951171875,3661470000,0,0
2018-06-20,1694.0400390625,1708.0999755859375,1694.0400390625,1706.989990234375,3327600000,0,0
2018-06-21,1706.989990234375,1708.02001953125,1685.5899658203125,1688.949951171875,3300060000,0,0
2018-06-22,1690.280029296875,1696.3699951171875,1680.9100341796875,1685.5799560546875,5450550000,0,0
2018-06-25,1684.760009765625,1684.760009765625,1649.81005859375,1657.510009765625,3655080000,0,0
2018-06-26,1657.7099609375,1672.1600341796875,1656.1199951171875,1668.530029296875,3555090000,0,0
2018-06-27,1668.93994140625,1671.469970703125,1640.4200439453125,1640.449951171875,3776090000,0,0
2018-06-28,1640.3699951171875,1647.93994140625,1630.06005859375,1645.02001953125,3428140000,0,0
2018-06-29,1645.9000244140625,1656.050048828125,1642.969970703125,1643.0699462890625,3565620000,0,0
2018-07-02,1641.72998046875,1655.0899658203125,1631.06005859375,1655.0899658203125,3073650000,0,0
2018-07-03,1655.4000244140625,1667.52001953125,1655.4000244140625,1660.4200439453125,1911470000,0,0
2018-07-05,1660.6500244140625,1679.6600341796875,1660.6500244140625,1679.47998046875,2953420000,0,0
